DAP,RTP
24.44,21.45
24.44,21.59
24.44,21.63
24.44,21.59
24.44,21.55
24.44,21.63
24.44,21.93
24.44,21.87
24.44,23.83
24.44,19.98
24.23,20.11
24.23,20.45
24.23,20.45
24.23,20.29
24.23,20.45
24.23,20.4
24.23,20.58
24.23,20.63
24.23,21.05
24.23,21.09
24.23,21.07
24.23,20.55
25.52,21.47
25.52,21.93
25.52,21.91
25.52,23.58
25.52,22.91
25.52,21.91
25.52,22
25.52,23.58
25.52,23.6
25.52,23.86
25.52,25.18
25.52,20
26.88,21.17
26.88,21.73
26.88,22.19
26.88,22.15
26.88,24.02
26.88,22.15
26.88,21.73
26.88,22.18
26.88,22.13
26.88,21.08
26.88,20.95
26.88,20
29.7,20
29.7,20
29.7,20
29.7,20
29.7,20.62
29.7,21.24
29.7,21.9
29.7,21.9
29.7,21.92
29.7,21.74
29.7,21.92
29.7,21.08
32.09,21.45
32.09,21.69
32.09,22.14
32.09,21.92
32.09,21.92
32.09,21.63
32.09,21.63
32.09,21.67
32.09,21.92
32.09,23.71
32.09,22.02
32.09,21.73
31.49,20
31.49,20.02
31.49,20
31.49,20.02
31.49,20.03
31.49,20.27
31.49,20.29
31.49,20.28
31.49,20.02
31.49,19.18
31.49,19.69
31.49,21.68
29.61,21.6
29.61,21.2
29.61,21.32
29.61,21.34
29.61,21.34
29.61,20.9
29.61,20.84
29.61,20.88
29.61,20.9
29.61,20.9
29.61,21.45
29.61,21.74
28.27,21.34
28.27,20.88
28.27,21.33
28.27,21.77
28.27,21.76
28.27,21.74
28.27,21.74
28.27,21.3
28.27,20.88
28.27,20.88
28.27,20.86
28.27,24.45
26.83,24.41
26.83,23.2
26.83,24.11
26.83,23.24
26.83,23.28
26.83,23.28
26.83,23.08
26.83,23.31
26.83,22.65
26.83,22.57
26.83,22.39
26.83,22.64
26.47,22.43
26.47,22.15
26.47,22.64
26.47,22.57
26.47,22.52
26.47,22.55
26.47,22.17
26.47,22.15
26.47,22.11
26.47,22.48
26.47,22.46
26.47,22.64
26.4,23.32
26.4,23.16
26.4,22.64
26.4,22.64
26.4,22.55
26.4,22.64
26.4,22.64
26.4,22.64
26.4,23.05
26.4,23.3
26.4,22.66
26.4,22.16
27.31,22.64
27.31,22.64
27.31,22.64
27.31,23.12
27.31,27.12
27.31,27.12
27.31,27.94
27.31,27.94
27.31,27.8
27.31,27.86
27.31,23.14
27.31,22.27
31.65,22.9
31.65,23.11
31.65,25.17
31.65,25.45
31.65,27.97
31.65,28.05
31.65,28
31.65,28.34
31.65,33.65
31.65,33.53
31.65,36.37
31.65,28.22
39.19,42.98
39.19,25.11
39.19,28.6
39.19,34.53
39.19,36.72
39.19,36.71
39.19,36.49
39.19,36.45
39.19,36.4
39.19,36.47
39.19,36.33
39.19,40.23
38.12,28.6
38.12,28.57
38.12,28.68
38.12,28.54
38.12,28.39
38.12,34.14
38.12,28.57
38.12,28.39
38.12,25.96
38.12,28.46
38.12,28.52
38.12,34.48
35.18,34.58
35.18,28.57
35.18,28.6
35.18,34.52
35.18,44.26
35.18,28.79
35.18,25.99
35.18,25.34
35.18,25.25
35.18,39.65
35.18,39.65
35.18,25.14
33.43,24.42
33.43,24.4
33.43,24.15
33.43,24.13
33.43,23.74
33.43,24.09
33.43,24.15
33.43,24.09
33.43,23.26
33.43,23.06
33.43,22.82
33.43,25.34
30.72,27.87
30.72,27.84
30.72,25.23
30.72,24.57
30.72,24.35
30.72,23.84
30.72,23.14
30.72,22.9
30.72,22.88
30.72,22.87
30.72,22.88
30.72,24.46
27.74,23.45
27.74,24.72
27.74,24.22
27.74,22.66
27.74,22.24
27.74,22.3
27.74,22.66
27.74,22.24
27.74,22.24
27.74,22.24
27.74,21.89
27.74,22.21
25.89,22.38
25.89,22.17
25.89,22.2
25.89,22.03
25.89,22.05
25.89,21.84
25.89,21.76
25.89,21.78
25.89,21.78
25.89,22.66
25.89,25.19
25.89,24.69
27.56,22.14
27.56,23.1
27.56,23.87
27.56,25.92
27.56,25.72
27.56,25.97
27.56,26.43
27.56,25.94
27.56,25.95
27.56,25.77
27.56,25.85
27.56,25.7
26.02,24.21
26.02,23.56
26.02,22.64
26.02,22.41
26.02,22.37
26.02,22.66
26.02,22.64
26.02,22.52
26.02,22.66
26.02,21.96
26.02,21.83
26.02,22.47
24.89,22.47
24.89,25.86
24.89,25.89
24.89,25.17
24.89,25.83
24.89,22.62
24.89,20.34
24.89,20.34
24.89,20.11
24.89,19.68
24.89,19.55
24.89,21.98
24.89,25.16
24.89,23.08
24.89,22.62
24.89,22.62
24.89,22.64
24.89,23.09
24.89,23.1
24.89,22.62
24.89,23.09
24.89,23.09
24.89,23.14
24.89,20.07
24.89,20.38
24.89,24.17
24.89,24.65
24.89,24.17
24.89,26.4
24.89,20.05
24.89,23.35
24.89,24.44
24.89,23.4
24.89,23.41
24.89,24.65
24.89,20.38
25.32,22.63
25.32,23.03
25.32,24.65
25.32,25.17
25.32,24.56
25.32,24.01
25.32,21.7
25.32,23.42
25.32,23.43
25.32,24.17
25.32,26.4
25.32,26.34
26.96,25.91
26.96,25.16
26.96,26.39
26.96,23.23
26.96,20.44
26.96,19.99
26.96,20.46
26.96,19.87
26.96,20.82
26.96,21.92
26.96,19.84
26.96,19.82
25.97,23.98
25.97,20.84
25.97,21.81
25.97,21.84
25.97,21.89
25.97,22.31
25.97,22.4
25.97,22.46
25.97,22.47
25.97,22.48
25.97,24.1
25.97,24.71
28.35,25.18
28.35,25.21
28.35,25.19
28.35,25.18
28.35,25.18
28.35,25.24
28.35,25.47
28.35,25.66
28.35,25.24
28.35,25.21
28.35,25.18
28.35,25.18
28.13,25.92
28.13,25.92
28.13,25.92
28.13,26.29
28.13,26.42
28.13,25.92
28.13,25.22
28.13,25.23
28.13,25.23
28.13,25.22
28.13,25
28.13,22.64
27,22.62
27,22.46
27,22.51
27,22.62
27,22.64
27,22.46
27,22.38
27,22.43
27,22.38
27,22.46
27,22.4
27,21.81
25.67,21.75
25.67,21.95
25.67,21.94
25.67,21.94
25.67,22.04
25.67,21.95
25.67,22.02
25.67,21.99
25.67,21.97
25.67,21.76
25.67,21.74
25.67,22.52
25.22,22.63
25.22,22.63
25.22,22.77
25.22,22.63
25.22,22.63
25.22,22.77
25.22,23.51
25.22,23.74
25.22,23.58
25.22,23.7
25.22,23.67
25.22,23.72
25.14,22.82
25.14,22.78
25.14,23.64
25.14,23.55
25.14,23.65
25.14,23.72
25.14,23.66
25.14,23.72
25.14,23.72
25.14,23.72
25.14,23.59
25.14,33.35
24.95,27.98
24.95,27.96
24.95,29.1
24.95,29.06
24.95,28.12
24.95,30.06
24.95,28.12
24.95,28.12
24.95,27.77
24.95,27.85
24.95,27.78
24.95,27.91
25.27,27.85
25.27,27.88
25.27,28.12
25.27,29.12
25.27,29.12
25.27,29.12
25.27,28.15
25.27,29.08
25.27,28.05
25.27,28.05
25.27,27.8
25.27,24.15
30.47,24.82
30.47,24.83
30.47,24.85
30.47,25.49
30.47,25.58
30.47,25.46
30.47,24.85
30.47,26.06
30.47,25.46
30.47,27.91
30.47,26.93
30.47,38.16
37.36,56.62
37.36,235.11
37.36,56.68
37.36,50.37
37.36,45.38
37.36,27.78
37.36,27.83
37.36,27.91
37.36,40.46
37.36,45.91
37.36,48.71
37.36,28.15
36.46,27.93
36.46,27.93
36.46,30.05
36.46,28.01
36.46,29.8
36.46,53.75
36.46,37.69
36.46,27.85
36.46,45.89
36.46,26.37
36.46,27.8
36.46,40.35
34.57,46.69
34.57,28.28
34.57,40.39
34.57,47.59
34.57,40.08
34.57,40.94
34.57,45.96
34.57,45.91
34.57,27.85
34.57,26.6
34.57,26.62
34.57,28.3
31.77,56.77
31.77,40.46
31.77,45.72
31.77,53.3
31.77,53.2
31.77,27.9
31.77,27.8
31.77,27.78
31.77,26.16
31.77,25.19
31.77,25.16
31.77,28.11
27.73,28.09
27.73,28.09
27.73,27.88
27.73,27.75
27.73,26.21
27.73,24.65
27.73,24.42
27.73,24.09
27.73,23.12
27.73,22.62
27.73,23.71
27.73,25.24
26.07,23.4
26.07,23.38
26.07,23.41
26.07,22.65
26.07,22.04
26.07,22.65
26.07,23.34
26.07,23.35
26.07,23.35
26.07,25.13
26.07,26.09
26.07,23.86
24.87,22.21
24.87,22.65
24.87,26.42
24.87,25.86
24.87,25.86
24.87,25.92
24.87,22.63
24.87,22.63
24.87,26.43
24.87,29.61
24.87,28.46
24.87,26.47
24.77,29.22
24.77,29.25
24.77,29.25
24.77,30.41
24.77,29.22
24.77,29.14
24.77,29.08
24.77,29.08
24.77,28.48
24.77,27.98
24.77,27.07
24.77,30.6
23.89,30.24
23.89,30.3
23.89,30.23
23.89,30.14
23.89,29.14
23.89,29.16
23.89,29.16
23.89,29.14
23.89,29.08
23.89,29.08
23.89,29.11
23.89,29.14
23.91,29.14
23.91,29.08
23.91,28.48
23.91,28.48
23.91,28.48
23.91,28.45
23.91,32.02
23.91,30.12
23.91,30.1
23.91,29.11
23.91,29.72
23.91,28.42
22.54,27.84
22.54,28.34
22.54,29.1
22.54,29.99
22.54,29.13
22.54,29.1
22.54,29.1
22.54,29.07
22.54,29.09
22.54,29.99
22.54,30.47
22.54,29.09
24.71,30.45
24.71,28.57
24.71,28.61
24.71,28.58
24.71,29.13
24.71,29.13
24.71,31.03
24.71,27.45
24.71,29.07
24.71,30.08
24.71,32.1
24.71,24.43
24.79,27.92
24.79,29.08
24.79,23.71
24.79,26.92
24.79,27.1
24.79,24.6
24.79,25.16
24.79,25.95
24.79,21.93
24.79,21.8
24.79,21.55
24.79,19.82
28.39,25.95
28.39,21.28
28.39,21.86
28.39,22.32
28.39,22.6
28.39,22.32
28.39,22.48
28.39,22.41
28.39,22.38
28.39,24.96
28.39,22.4
28.39,22.39
31.74,25.22
31.74,25.24
31.74,31.91
31.74,53.88
31.74,54.92
31.74,34.88
31.74,32.87
31.74,34.88
31.74,31.94
31.74,31.87
31.74,29
31.74,28.56
34.06,27.95
34.06,28.54
34.06,28.02
34.06,28.54
34.06,28.93
34.06,27.74
34.06,27.74
34.06,27.95
34.06,27.95
34.06,32.87
34.06,32.87
34.06,36.9
32.58,220.65
32.58,64.81
32.58,29.23
32.58,27.07
32.58,27.17
32.58,30.11
32.58,55.16
32.58,47.35
32.58,42.35
32.58,32.04
32.58,49.92
32.58,31.08
31.59,31.5
31.59,40.23
31.59,40.2
31.59,33.28
31.59,40.46
31.59,42.84
31.59,30.24
31.59,30.24
31.59,36.11
31.59,30.11
31.59,30.03
31.59,28.3
31.52,27.79
31.52,27.75
31.52,27.9
31.52,28.17
31.52,28.2
31.52,28.22
31.52,29.11
31.52,29.1
31.52,28.1
31.52,28.1
31.52,27.22
31.52,28.1
29.81,29.13
29.81,27.95
29.81,27.82
29.81,27.87
29.81,27.9
29.81,27.87
29.81,27.9
29.81,27.95
29.81,27.98
29.81,27.97
29.81,27.95
29.81,27.95
29.23,28.1
29.23,28.1
29.23,28.18
29.23,29.13
29.23,27.93
29.23,27.93
29.23,27.93
29.23,27.9
29.23,27.9
29.23,27.93
29.23,27.87
29.23,27.95
28.26,29.28
28.26,29.31
28.26,31.1
28.26,29.34
28.26,33.29
28.26,29.34
28.26,29.36
28.26,29.36
28.26,29.33
28.26,29.33
28.26,29.33
28.26,30.22
28.43,29.36
28.43,29.36
28.43,29.36
28.43,29.39
28.43,30.13
28.43,34.28
28.43,50.79
28.43,50.75
28.43,33.41
28.43,33.44
28.43,29.38
28.43,28.25
32.17,40.46
32.17,28.88
32.17,28.8
32.17,28.23
32.17,28.96
32.17,27.1
32.17,28.85
32.17,28.99
32.17,28.96
32.17,29.02
32.17,29.21
32.17,32.17
38.43,33.33
38.43,33.39
38.43,48
38.43,48.05
38.43,47.88
38.43,47.94
38.43,47.93
38.43,47.93
38.43,47.98
38.43,48.19
38.43,48.2
38.43,47.9
37.03,45.01
37.03,41.06
37.03,45.09
37.03,47.94
37.03,41.75
37.03,47.73
37.03,41.78
37.03,32.3
37.03,33.77
37.03,37.77
37.03,37.11
37.03,56.41
33.1,45.01
33.1,31.62
33.1,81.78
33.1,42.63
33.1,31.74
33.1,41.66
33.1,29.21
33.1,29.1
33.1,40.94
33.1,29.21
33.1,29.21
33.1,40.38
30.78,29.18
30.78,28.2
30.78,28.2
30.78,28.13
30.78,27.9
30.78,40.27
30.78,27.85
30.78,27.77
30.78,51.34
30.78,27.87
30.78,27.1
30.78,51.3
25.27,32.85
25.27,31.97
25.27,32.83
25.27,32.86
25.27,31.6
25.27,31.36
25.27,31.45
25.27,30.85
25.27,30.2
25.27,30.82
25.27,32.14
25.27,32.09
24.87,30.82
24.87,29.82
24.87,29.84
24.87,29.05
24.87,29.02
24.87,29.19
24.87,29.84
24.87,29.26
24.87,29.08
24.87,28.81
24.87,29.06
24.87,28.84
24.21,24.73
24.21,24.73
24.21,28.81
24.21,24.76
24.21,24.76
24.21,24.74
24.21,24.44
24.21,22.96
24.21,24.73
24.21,28.95
24.21,29.85
24.21,29.31
24.98,29.3
24.98,33.48
24.98,33.48
24.98,33.48
24.98,31.19
24.98,29.22
24.98,28.81
24.98,28.98
24.98,31.22
24.98,25.18
24.98,22.24
24.98,28.53
24.44,22.27
24.44,22.36
24.44,29.17
24.44,29.02
24.44,28.82
24.44,28.73
24.44,29.17
24.44,27.01
24.44,24.78
24.44,24.77
24.44,25.06
24.44,25.05
21.85,32.34
21.85,29.27
21.85,29.18
21.85,24.81
21.85,25.05
21.85,21.48
21.85,21.98
21.85,21.92
21.85,21.98
21.85,22.24
21.85,22.22
21.85,25.16
21.75,28.52
21.75,28.72
21.75,28.28
21.75,24.79
21.75,24.79
21.75,29.17
21.75,24.84
21.75,25.03
21.75,28.18
21.75,28.56
21.75,29.25
21.75,29.19
23.67,33.48
23.67,29.19
23.67,29.19
23.67,29.19
23.67,33.48
23.67,24.82
23.67,28.33
23.67,28.69
23.67,24.82
23.67,24.82
23.67,24.81
23.67,22.02
23.48,24.79
23.48,24.79
23.48,24.81
23.48,29.19
23.48,28.62
23.48,28.41
23.48,28.77
23.48,28.84
23.48,24.79
23.48,24.77
23.48,21.48
23.48,22.22
28,29.08
28,28.5
28,27.76
28,22.37
28,24.98
28,24.76
28,27.94
28,27.89
28,27.95
28,29.08
28,29.87
28,29.14
31.79,31.09
31.79,31.1
31.79,31.07
31.79,34.79
31.79,34.79
31.79,34.82
31.79,34.21
31.79,34.22
31.79,34.22
31.79,29.79
31.79,29.16
31.79,28.79
33.09,28.78
33.09,28.76
33.09,29.79
33.09,34.27
33.09,35.83
33.09,35.85
33.09,35.88
33.09,30.82
33.09,30.82
33.09,30.82
33.09,31.15
33.09,34.21
32.06,29.93
32.06,30.37
32.06,29.33
32.06,29.53
32.06,29.44
32.06,29.04
32.06,28.96
32.06,29.13
32.06,29.93
32.06,29.91
32.06,30.17
32.06,33.48
30.87,33.87
30.87,34.32
30.87,36.13
30.87,38.34
30.87,36.13
30.87,33.92
30.87,33.48
30.87,33.96
30.87,33.99
30.87,34.05
30.87,34.05
30.87,35.27
29.52,34.02
29.52,34.05
29.52,34.25
29.52,34.12
29.52,34.08
29.52,33.95
29.52,34.02
29.52,32.95
29.52,33.89
29.52,35.27
29.52,33.98
29.52,34.05
28.02,32.66
28.02,32.11
28.02,32.05
28.02,31.99
28.02,31.6
28.02,32.06
28.02,32.66
28.02,32.59
28.02,32.02
28.02,31.66
28.02,32.06
28.02,32.05
27.32,31.65
27.32,31.65
27.32,31.01
27.32,30.95
27.32,30.95
27.32,31.98
27.32,32.58
27.32,32.66
27.32,31.54
27.32,30.89
27.32,31.48
27.32,31.12
27.29,31.11
27.29,32.66
27.29,34.26
27.29,35.24
27.29,34.29
27.29,33.93
27.29,30.6
27.29,31.14
27.29,31.14
27.29,31.17
27.29,30.03
27.29,30.02
27.69,30.22
27.69,30.31
27.69,30.34
27.69,30.02
27.69,30.02
27.69,30.02
27.69,30.15
27.69,30.28
27.69,30.31
27.69,30.26
27.69,30.02
27.69,28.24
31.24,38.19
31.24,38.46
31.24,38.75
31.24,34.29
31.24,38.79
31.24,38.72
31.24,34.74
31.24,38.24
31.24,39.47
31.24,41.47
31.24,57.88
31.24,41.18
38.3,38.65
38.3,35.27
38.3,38.23
38.3,33.61
38.3,33.9
38.3,38.2
38.3,40.17
38.3,40.1
38.3,41.75
38.3,50.1
38.3,43.5
38.3,38.09
35.48,36.95
35.48,36.92
35.48,38.27
35.48,40.1
35.48,40.1
35.48,40.53
35.48,41.48
35.48,40.62
35.48,38.67
35.48,34.18
35.48,34.12
35.48,38.87
32.62,34.26
32.62,34.23
32.62,33.96
32.62,29.01
32.62,28.29
32.62,28.43
32.62,28.38
32.62,28.37
32.62,28.32
32.62,28.26
32.62,28.43
32.62,29.93
31.71,28.79
31.71,28.4
31.71,28.51
31.71,29.93
31.71,29.11
31.71,28.59
31.71,28.53
31.71,26.96
31.71,26.28
31.71,26.39
31.71,26.39
31.71,30.39
28.02,29.3
28.02,29.27
28.02,29.31
28.02,29.36
28.02,29.35
28.02,29.33
28.02,27.54
28.02,27.46
28.02,26.98
28.02,27.46
28.02,27.53
28.02,29.21
25.25,29.14
25.25,29.14
25.25,30.46
25.25,29.24
25.25,29.1
25.25,29.18
25.25,29.19
25.25,29.14
25.25,28.97
25.25,28.72
25.25,29.11
25.25,27.36
23.26,27.41
23.26,27.43
23.26,31.66
23.26,27.54
23.26,27.34
23.26,27.31
23.26,25.83
23.26,25.85
23.26,27.43
23.26,27.43
23.26,27.43
23.26,24.24
24.15,24.22
24.15,17.85
24.15,19.2
24.15,19.2
24.15,17.84
24.15,17.91
24.15,19.45
24.15,17.83
24.15,19.22
24.15,19.69
24.15,19.43
24.15,20.61
22.87,24.2
22.87,21.95
22.87,20.61
22.87,22.5
22.87,22.47
22.87,25.76
22.87,24.2
22.87,24.18
22.87,24.18
22.87,23.98
22.87,22.94
22.87,24.18
20.38,24.23
20.38,24.18
20.38,24.18
20.38,23.98
20.38,23.96
20.38,24.18
20.38,24.18
20.38,24.18
20.38,24.18
20.38,24.18
20.38,24.2
20.38,24.2
20.58,25.33
20.58,26.34
20.58,29.05
20.58,27.34
20.58,30.38
20.58,28.37
20.58,27.25
20.58,26.34
20.58,28.37
20.58,30.41
20.58,30.38
20.58,30.41
22.23,30.35
22.23,30.38
22.23,30.26
22.23,30.23
22.23,30.26
22.23,30.26
22.23,29.11
22.23,29.11
22.23,29.37
22.23,30.38
22.23,30.41
22.23,30.38
23.57,29.05
23.57,30.57
23.57,33.43
23.57,30.52
23.57,32.33
23.57,30.26
23.57,33.39
23.57,28.38
23.57,28.37
23.57,29.37
23.57,27.36
23.57,18.09
27.18,17.79
27.18,19.07
27.18,31.46
27.18,40.32
27.18,33.47
27.18,33.76
27.18,32.75
27.18,32.44
27.18,31.74
27.18,31.43
27.18,32.46
27.18,33.44
32.73,39.95
32.73,38.28
32.73,42.55
32.73,42.56
32.73,69.1
32.73,68.96
32.73,69.09
32.73,229.92
32.73,56.97
32.73,68.59
32.73,42.55
32.73,45.05
31.44,33.37
31.44,33.4
31.44,30.29
31.44,30.24
31.44,27.98
31.44,26.34
31.44,26.29
31.44,25.74
31.44,26.32
31.44,26.29
31.44,25.12
31.44,30.43
31.44,30.45
31.44,30.45
31.44,30.11
31.44,30.08
31.44,30.19
31.44,32.15
31.44,40.09
31.44,42.11
31.44,41.62
31.44,34.12
31.44,33.27
31.44,26.98
30.49,27.25
30.49,25.71
30.49,27.42
30.49,26.3
30.49,26.34
30.49,25.73
30.49,40.12
30.49,30.9
30.49,26.34
30.49,25.15
30.49,25.67
30.49,26.3
29.12,25.65
29.12,24.98
29.12,25.63
29.12,25.65
29.12,25.63
29.12,25.65
29.12,24.98
29.12,25.15
29.12,24.98
29.12,24.98
29.12,23.71
29.12,28.78
27.97,30.61
27.97,28.67
27.97,27.44
27.97,27.44
27.97,26.95
27.97,26.86
27.97,26.86
27.97,26.3
27.97,26.3
27.97,26.31
27.97,25.8
27.97,25.63
27.7,25.1
27.7,25.65
27.7,25.13
27.7,25.67
27.7,25.02
27.7,25.69
27.7,25.59
27.7,25.69
27.7,25.67
27.7,25.15
27.7,23.89
27.7,24
27.13,25.06
27.13,24.91
27.13,25.09
27.13,24.94
27.13,24.99
27.13,24.57
27.13,24.57
27.13,24.59
27.13,24.41
27.13,24.57
27.13,25.78
27.13,25.48
27.43,25.77
27.43,25.75
27.43,25.78
27.43,25.75
27.43,25.74
27.43,25.77
27.43,25.72
27.43,26.28
27.43,26.84
27.43,29.05
27.43,25.71
27.43,23.63
31.13,23.35
31.13,23.61
31.13,23.63
31.13,23.77
31.13,23.77
31.13,23.89
31.13,25.6
31.13,38.24
31.13,25.6
31.13,25.17
31.13,32.58
31.13,24.39
39.14,23.82
39.14,23.84
39.14,23.82
39.14,23.82
39.14,23.84
39.14,23.82
39.14,23.84
39.14,23.82
39.14,24.23
39.14,24.24
39.14,23.76
39.14,41.49
35.24,49
35.24,42.3
35.24,40.45
35.24,40.41
35.24,39.91
35.24,39.98
35.24,39.98
35.24,25.42
35.24,25.4
35.24,24.19
35.24,23.79
35.24,39.59
32.42,41.23
32.42,39.59
32.42,40.63
32.42,40.52
32.42,25.37
32.42,26.13
32.42,25.33
32.42,23.59
32.42,23.61
32.42,23.61
32.42,23.31
32.42,23.92
28.23,28.67
28.23,24.31
28.23,23.8
28.23,23.99
28.23,23.83
28.23,23.61
28.23,23.61
28.23,23.59
28.23,23.57
28.23,23.32
28.23,22.98
28.23,24.26
26.46,25.53
26.46,25.56
26.46,25.58
26.46,25.31
26.46,24.81
26.46,24.24
26.46,23.8
26.46,23.73
26.46,23.57
26.46,24.25
26.46,24.7
26.46,25.79
24.24,25.8
24.24,25.8
24.24,25.65
24.24,25.33
24.24,24.36
24.24,25.58
24.24,27.4
24.24,25.79
24.24,25.58
24.24,24.3
24.24,25.31
24.24,23.37
22.06,23.3
22.06,22.8
22.06,23.3
22.06,23.83
22.06,23.33
22.06,23.83
22.06,23.32
22.06,23.3
22.06,22.8
22.06,22.8
22.06,22.8
22.06,20.23
22.68,20.23
22.68,22.04
22.68,22.15
22.68,22.55
22.68,20.21
22.68,19.93
22.68,19.78
22.68,19.7
22.68,19.74
22.68,19.84
22.68,19.3
22.68,22.03
22.49,19.98
22.49,20.18
22.49,19.83
22.49,23.09
22.49,24.73
22.49,20.36
22.49,20.29
22.49,20.17
22.49,20.15
22.49,19.28
22.49,18.84
22.49,19.86
21.75,22.16
21.75,22.75
21.75,19.82
21.75,19.86
21.75,19.88
21.75,19.94
21.75,19.79
21.75,19.93
21.75,22.14
21.75,22.69
21.75,22.6
21.75,22.53
20.5,22.6
20.5,22.72
20.5,22.33
20.5,20.37
20.5,20.34
20.5,20.24
20.5,20.16
20.5,20.27
20.5,20.28
20.5,20.42
20.5,20.31
20.5,20.24
21.36,22.74
21.36,22.51
21.36,22.45
21.36,20.33
21.36,22.33
21.36,22.91
21.36,23.1
21.36,23.1
21.36,22.86
21.36,22.68
21.36,22.71
21.36,17.76
20.93,19.96
20.93,22.42
20.93,22.17
20.93,22.88
20.93,24.58
20.93,22.9
20.93,22.09
20.93,22.24
20.93,22.95
20.93,23.99
20.93,23.1
20.93,19.53
26.97,20.56
26.97,21.72
26.97,24.19
26.97,25.74
26.97,25.81
26.97,26.16
26.97,26.48
26.97,26.69
26.97,26.38
26.97,26.22
26.97,26.25
26.97,25.2
28.43,25.64
28.43,25.69
28.43,25.57
28.43,25.59
28.43,25.66
28.43,25.79
28.43,26.17
28.43,26.52
28.43,26.7
28.43,82.54
28.43,52.07
28.43,149.45
27.66,25.46
27.66,25.66
27.66,25.68
27.66,25.59
27.66,25.57
27.66,25.57
27.66,25.62
27.66,25.62
27.66,25.66
27.66,25.74
27.66,25.74
27.66,25.76
27.59,25.76
27.59,25.73
27.59,25.57
27.59,25.47
27.59,25.46
27.59,25.71
27.59,25.74
27.59,25.72
27.59,25.71
27.59,25.64
27.59,25.61
27.59,24.4
26.2,24.4
26.2,24.4
26.2,27.2
26.2,27.62
26.2,27.62
26.2,29.25
26.2,27.62
26.2,27.22
26.2,27.02
26.2,25.98
26.2,25.54
26.2,27.31
25.54,28.47
25.54,27.31
25.54,27.47
25.54,27.05
25.54,26.86
25.54,27.03
25.54,26.86
25.54,26.86
25.54,26.86
25.54,25.85
25.54,25.88
25.54,24.36
24.27,23.84
24.27,24.32
24.27,24.4
24.27,24.4
24.27,24.4
24.27,24.4
24.27,24.37
24.27,24.4
24.27,24.4
24.27,24.37
24.27,23.82
24.27,23.82
23.73,20.99
23.73,21.22
23.73,24.4
23.73,24.4
23.73,24.42
23.73,25.31
23.73,24.4
23.73,24.42
23.73,23.84
23.73,24.39
23.73,23.84
23.73,25.31
22.47,27.47
22.47,26.31
22.47,24.82
22.47,26.31
22.47,24.42
22.47,24.42
22.47,24.82
22.47,24.42
22.47,25.31
22.47,26.84
22.47,27
22.47,25.83
24.42,24.85
24.42,24.85
24.42,24.84
24.42,24.42
24.42,24.42
24.42,24.84
24.42,24.85
24.42,24.85
24.42,24.85
24.42,25.31
24.42,24
24.42,24.36
28.09,24.4
28.09,24.85
28.09,24.85
28.09,24.86
28.09,25.85
28.09,26.31
28.09,26.86
28.09,125.98
28.09,24.33
28.09,26.31
28.09,27.1
28.09,24.81
33.32,24.81
33.32,24.81
33.32,24.69
33.32,24.27
33.32,24.13
33.32,24.11
33.32,24.29
33.32,24.13
33.32,38.67
33.32,37.51
33.32,24.27
33.32,24.51
29.24,24.51
29.24,24.51
29.24,37.55
29.24,24.53
29.24,24.51
29.24,24.51
29.24,24.41
29.24,24.25
29.24,24.51
29.24,37.55
29.24,24.4
29.24,24.3
26.23,24.3
26.23,24.33
26.23,24.42
26.23,24.44
26.23,24.39
26.23,24.17
26.23,24.36
26.23,23.81
26.23,23.13
26.23,22.8
26.23,21.87
26.23,24.06
25.4,23.82
25.4,24.06
25.4,24.42
25.4,24.42
25.4,24.37
25.4,24.26
25.4,24.39
25.4,24.39
25.4,23.82
25.4,24.06
25.4,24.06
25.4,23.82
22.71,24.06
22.71,23.82
22.71,23.81
22.71,22.38
22.71,20.97
22.71,20.94
22.71,19.14
22.71,19.07
22.71,17.85
22.71,18.24
22.71,17.53
22.71,21.89
21.55,18.32
21.55,18.32
21.55,21.85
21.55,21.72
21.55,21.83
21.55,21.83
21.55,19.15
21.55,18.51
21.55,17.84
21.55,19.07
21.55,1.41
21.55,16.44
21.07,18.4
21.07,15.15
21.07,18.38
21.07,18.39
21.07,5.72
21.07,5.74
21.07,18.4
21.07,18.24
21.07,18.24
21.07,18.02
21.07,16.79
21.07,17.87
22.16,20.06
22.16,31.96
22.16,19.99
22.16,19.99
22.16,19.99
22.16,22.49
22.16,22.49
22.16,22.49
22.16,22.49
22.16,22.47
22.16,22.47
22.16,19.98
21.85,23.08
21.85,22.49
21.85,16.97
21.85,20.06
21.85,22.48
21.85,19.98
21.85,19.98
21.85,19.98
21.85,19.98
21.85,19.98
21.85,18.47
21.85,22.41
19.27,19.99
19.27,19.99
19.27,18.19
19.27,19.99
19.27,19.98
19.27,19.98
19.27,18.19
19.27,19.98
19.27,19.98
19.27,5.47
19.27,18.19
19.27,18.19
19.6,16.95
19.6,19.99
19.6,19.98
19.6,19.99
19.6,19.99
19.6,19.98
19.6,14.24
19.6,19.98
19.6,16.95
19.6,20.08
19.6,20.07
19.6,18.19
20.51,19.99
20.51,19.92
20.51,10.08
20.51,20.02
20.51,11.19
20.51,12.34
20.51,17.39
20.51,11.17
20.51,17.4
20.51,17.4
20.51,12.28
20.51,17.38
21.73,17.38
21.73,17.05
21.73,13.75
21.73,16.65
21.73,16.19
21.73,14.98
21.73,16.7
21.73,14.82
21.73,14.88
